run_id,ontology_pair,ontology_pair_label,stage1_model,examples,direction,source_iri,source_label,target_iri,target_label,expected_subject,expected_object,relationship,surface_triage,review_priority,manual_direction_label,manual_direction_note
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D005524,Food Technology,http://purl.obolibrary.org/obo/FOODON_00003194,vegetarian food material,vegetarian food material,Food Technology,vegetarian food material is a part of food technology.,expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D005524,Food Technology,http://purl.obolibrary.org/obo/FOODON_00004242,animal food product,animal food product,Food Technology,animal food product applies food technology.,expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D005524,Food Technology,http://purl.obolibrary.org/obo/ONS_1000005,diet by nutritional composition,diet by nutritional composition,Food Technology,diet by nutritional composition is informed by food technology.,expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D005524,Food Technology,http://purl.obolibrary.org/obo/ONS_1000007,prescribed diet,prescribed diet,Food Technology,prescribed diet is based on food technology.,expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D005524,Food Technology,http://purl.obolibrary.org/obo/ONS_1000021,vegan diet,vegan diet,Food Technology,vegan diet relates to food technology.,expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D005524,Food Technology,http://purl.obolibrary.org/obo/ONS_1000040,"low-carbohydrate, high-protien, high fat diet","low-carbohydrate, high-protien, high fat diet",Food Technology,"low-carbohydrate, high-protien, high fat diet utilzed food technology.",expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D005524,Food Technology,http://purl.obolibrary.org/obo/ONS_1000052,halal diet,halal diet,Food Technology,halal diet is informed by food technology.,expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D007221,Industry,http://purl.obolibrary.org/obo/FOODON_00003194,vegetarian food material,vegetarian food material,Industry,vegetarian food material is a part of the industry.,expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D007221,Industry,http://purl.obolibrary.org/obo/FOODON_03420164,animal material,animal material,Industry,animal material is used in the industry.,expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D007221,Industry,http://purl.obolibrary.org/obo/ONS_1000026,pescetarian diet,pescetarian diet,Industry,pescetarian diet excludes products from the industry.,expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D009753,Nutritive Value,http://purl.obolibrary.org/obo/FOODON_00001002,food product,food product,Nutritive Value,food product has nutritive value.,expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D009753,Nutritive Value,http://purl.obolibrary.org/obo/FOODON_00001015,plant food product,plant food product,Nutritive Value,plant food product has nutritive value.,expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D009753,Nutritive Value,http://purl.obolibrary.org/obo/FOODON_00001143,fungus food product,fungus food product,Nutritive Value,fungus food products contributes to the nutritive value.,expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D009753,Nutritive Value,http://purl.obolibrary.org/obo/FOODON_00001184,algae material,algae material,Nutritive Value,algae material can have nutritional value.,one_or_both_labels_not_literal,priority_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D009753,Nutritive Value,http://purl.obolibrary.org/obo/FOODON_00003194,vegetarian food material,vegetarian food material,Nutritive Value,vegetarian food material provides nutritive value.,expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D009753,Nutritive Value,http://purl.obolibrary.org/obo/FOODON_00004242,animal food product,animal food product,Nutritive Value,animal food product provide nutritive value.,expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D009753,Nutritive Value,http://purl.obolibrary.org/obo/FOODON_03420164,animal material,animal material,Nutritive Value,animal material provides nutritive value.,expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D009753,Nutritive Value,http://purl.obolibrary.org/obo/ONS_1000001,diet,diet,Nutritive Value,diet is determined by its nutritive value.,expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D009753,Nutritive Value,http://purl.obolibrary.org/obo/ONS_1000005,diet by nutritional composition,diet by nutritional composition,Nutritive Value,diet by nutritional composition is determined by its nutritive value.,expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D009753,Nutritive Value,http://purl.obolibrary.org/obo/ONS_1000007,prescribed diet,prescribed diet,Nutritive Value,prescribed diet is determined by nutritive value.,expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D009753,Nutritive Value,http://purl.obolibrary.org/obo/ONS_1000019,diet by food organism,diet by food organism,Nutritive Value,diet by food organism is influenced by the nutritive value.,expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D009753,Nutritive Value,http://purl.obolibrary.org/obo/ONS_1000026,pescetarian diet,pescetarian diet,Nutritive Value,a pescetarian diet relies on the nutritive value of the plant food product.,expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D009753,Nutritive Value,http://purl.obolibrary.org/obo/ONS_1000028,non-pork diet,non-pork diet,Nutritive Value,non-pork diet is determined by nutritive value.,expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D009753,Nutritive Value,http://purl.obolibrary.org/obo/ONS_1000036,ketogenic diet,ketogenic diet,Nutritive Value,ketogenic diet provides nutritive value.,expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D009753,Nutritive Value,http://purl.obolibrary.org/obo/ONS_1000040,"low-carbohydrate, high-protien, high fat diet","low-carbohydrate, high-protien, high fat diet",Nutritive Value,"low-carbohydrate, high-protien}, high fat diet affects the nutritive value.",one_or_both_labels_not_literal,priority_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D009753,Nutritive Value,http://purl.obolibrary.org/obo/ONS_1000043,gluten free diet,gluten free diet,Nutritive Value,,one_or_both_labels_not_literal,priority_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D009753,Nutritive Value,http://purl.obolibrary.org/obo/ONS_1000066,rural diet,rural diet,Nutritive Value,rural diet is influenced by the nutritive value.,expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D011634,Public Health,http://purl.obolibrary.org/obo/ONS_0000082,clinically prescribed diet,clinically prescribed diet,Public Health,clinically prescribed diet affects public health.,expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D011634,Public Health,http://purl.obolibrary.org/obo/ONS_1000001,diet,diet,Public Health,diet is monitored by public health.,expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D011634,Public Health,http://purl.obolibrary.org/obo/ONS_1000005,diet by nutritional composition,diet by nutritional composition,Public Health,diet by nutritional composition may promote public health.,expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D011634,Public Health,http://purl.obolibrary.org/obo/ONS_1000007,prescribed diet,prescribed diet,Public Health,prescribed diet is monitored by public health.,expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D011634,Public Health,http://purl.obolibrary.org/obo/ONS_1000040,"low-carbohydrate, high-protien, high fat diet","low-carbohydrate, high-protien, high fat diet",Public Health,"low-carbohydrate, high-protien, high fat diet is monitored by public health.",expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D019649,Food Industry,http://purl.obolibrary.org/obo/FOODON_00001002,food product,food product,Food Industry,food product is manufactured by the food industry.,expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D019649,Food Industry,http://purl.obolibrary.org/obo/FOODON_00001015,plant food product,plant food product,Food Industry,plant food product is part of the food industry.,expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D019649,Food Industry,http://purl.obolibrary.org/obo/FOODON_00001046,animal seafood product,animal seafood product,Food Industry,animal seafood product is produced by the food industry.,expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D019649,Food Industry,http://purl.obolibrary.org/obo/FOODON_00004242,animal food product,animal food product,Food Industry,animal food product is manufactured by the food industry.,expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D019649,Food Industry,http://purl.obolibrary.org/obo/FOODON_03420116,organism material,organism material,Food Industry,organism material is processed by the food industry.,expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D019649,Food Industry,http://purl.obolibrary.org/obo/FOODON_03420164,animal material,animal material,Food Industry,animal material is processed by the food industry.,expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D019649,Food Industry,http://purl.obolibrary.org/obo/ONS_1000001,diet,diet,Food Industry,diet is supported by the food industry.,expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D019649,Food Industry,http://purl.obolibrary.org/obo/ONS_1000005,diet by nutritional composition,diet by nutritional composition,Food Industry,diet by nutritional composition is supported by the food industry.,expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D019649,Food Industry,http://purl.obolibrary.org/obo/ONS_1000007,prescribed diet,prescribed diet,Food Industry,prescribed diet can be recomend by the food industry.,expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D019649,Food Industry,http://purl.obolibrary.org/obo/ONS_1000019,diet by food organism,diet by food organism,Food Industry,diet by food organism is served by the food industry.,expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D019649,Food Industry,http://purl.obolibrary.org/obo/ONS_1000021,vegan diet,vegan diet,Food Industry,vegan diet is part of the food industry.,expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D019649,Food Industry,http://purl.obolibrary.org/obo/ONS_1000026,pescetarian diet,pescetarian diet,Food Industry,pescetarian diet is accommodated by the food industry.,expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D019649,Food Industry,http://purl.obolibrary.org/obo/ONS_1000037,DASH diet,DASH diet,Food Industry,dash diet is promoted by the food industry.,expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D019649,Food Industry,http://purl.obolibrary.org/obo/ONS_1000052,halal diet,halal diet,Food Industry,food industry caters to people following a halal diet.,expected_object_before_subject,priority_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D019649,Food Industry,http://purl.obolibrary.org/obo/ONS_1000066,rural diet,rural diet,Food Industry,rural diet is part of the food industry.,expected_subject_before_object,standard_review,,
MO_L_E0_D21,mesh_ons,MeSH–ONS,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D063427,Food Quality,http://purl.obolibrary.org/obo/FOODON_00001002,food product,food product,Food Quality,food product affects food quality.,expected_subject_before_object,standard_review,,
