run_id,ontology_pair,stage1_model,examples,direction,source,source_label,target,target_label,pair_key,raw_parseable,raw_schema_conformant,decision_recoverable,record_recoverable,schema_conformant,state_consistent,decision,relationship,json_object_count,defects,raw_output,analysis_included
MO_L_E0_D12,mesh_ons,Llama,without,1-2,http://purl.bioontology.org/ontology/MESH/D019649,Food Industry,http://purl.obolibrary.org/obo/ONS_1000028,non-pork diet,http://purl.bioontology.org/ontology/MESH/D019649||http://purl.obolibrary.org/obo/ONS_1000028,True,True,True,True,True,True,yes,non-pork diet is provided by the food industry.,1,,"{""related"": ""yes"", ""relationship"": ""non-pork diet is provided by the food industry.""}",True
MO_L_E0_D12,mesh_ons,Llama,without,1-2,http://purl.bioontology.org/ontology/MESH/D019649,Food Industry,http://purl.obolibrary.org/obo/ONS_1000037,DASH diet,http://purl.bioontology.org/ontology/MESH/D019649||http://purl.obolibrary.org/obo/ONS_1000037,True,True,True,True,True,True,yes,dash diet is promoted by the food industry.,1,,"{""related"": ""yes"", ""relationship"": ""dash diet is promoted by the food industry.""}",True
MO_L_E0_D12,mesh_ons,Llama,without,1-2,http://purl.bioontology.org/ontology/MESH/D019649,Food Industry,http://purl.obolibrary.org/obo/ONS_1000052,halal diet,http://purl.bioontology.org/ontology/MESH/D019649||http://purl.obolibrary.org/obo/ONS_1000052,True,True,True,True,True,True,yes,halal diet are served by the food industry.,1,,"{""related"": ""yes"", ""relationship"": ""halal diet are served by the food industry.""}",True
MO_L_E0_D12,mesh_ons,Llama,without,1-2,http://purl.bioontology.org/ontology/MESH/D019649,Food Industry,http://purl.obolibrary.org/obo/ONS_1000066,rural diet,http://purl.bioontology.org/ontology/MESH/D019649||http://purl.obolibrary.org/obo/ONS_1000066,True,True,True,True,True,True,yes,rural diets are served by the food industry.,1,,"{""related"": ""yes"", ""relationship"": ""rural diets are served by the food industry.""}",True
MO_L_E0_D12,mesh_ons,Llama,without,1-2,http://purl.bioontology.org/ontology/MESH/D063427,Food Quality,http://purl.obolibrary.org/obo/FOODON_00001002,food product,http://purl.bioontology.org/ontology/MESH/D063427||http://purl.obolibrary.org/obo/FOODON_00001002,True,True,True,True,True,True,yes,food product affect the overall food quality.,1,,"{""related"": ""yes"", ""relationship"": ""food product affect the overall food quality.""}",True
MO_L_E0_D12,mesh_ons,Llama,without,1-2,http://purl.bioontology.org/ontology/MESH/D063427,Food Quality,http://purl.obolibrary.org/obo/FOODON_00001015,plant food product,http://purl.bioontology.org/ontology/MESH/D063427||http://purl.obolibrary.org/obo/FOODON_00001015,True,True,True,True,True,True,yes,plant food product affects food quality.,1,,"{""related"": ""yes"", ""relationship"": ""plant food product affects food quality.""}",True
MO_L_E0_D12,mesh_ons,Llama,without,1-2,http://purl.bioontology.org/ontology/MESH/D063427,Food Quality,http://purl.obolibrary.org/obo/FOODON_00001248,fish food product,http://purl.bioontology.org/ontology/MESH/D063427||http://purl.obolibrary.org/obo/FOODON_00001248,True,True,True,True,True,True,yes,fish food product affects food quality.,1,,"{""related"": ""yes"", ""relationship"": ""fish food product affects food quality.""}",True
MO_L_E0_D12,mesh_ons,Llama,without,1-2,http://purl.bioontology.org/ontology/MESH/D063427,Food Quality,http://purl.obolibrary.org/obo/FOODON_00003194,vegetarian food material,http://purl.bioontology.org/ontology/MESH/D063427||http://purl.obolibrary.org/obo/FOODON_00003194,True,True,True,True,True,True,yes,vegetarian food material is type of food quality.,1,,"{""related"": ""yes"", ""relationship"": ""vegetarian food material is type of food quality.""}",True
MO_L_E0_D12,mesh_ons,Llama,without,1-2,http://purl.bioontology.org/ontology/MESH/D063427,Food Quality,http://purl.obolibrary.org/obo/FOODON_03420116,organism material,http://purl.bioontology.org/ontology/MESH/D063427||http://purl.obolibrary.org/obo/FOODON_03420116,True,True,True,True,True,True,yes,organism material is inspected for food quality.,1,,"{""related"": ""yes"", ""relationship"": ""organism material is inspected for food quality.""}",True
MO_L_E0_D12,mesh_ons,Llama,without,1-2,http://purl.bioontology.org/ontology/MESH/D063427,Food Quality,http://purl.obolibrary.org/obo/ONS_1000001,diet,http://purl.bioontology.org/ontology/MESH/D063427||http://purl.obolibrary.org/obo/ONS_1000001,True,True,True,True,True,True,yes,diet affects food quality.,1,,"{""related"": ""yes"", ""relationship"": ""diet affects food quality.""}",True
MO_L_E0_D12,mesh_ons,Llama,without,1-2,http://purl.bioontology.org/ontology/MESH/D063427,Food Quality,http://purl.obolibrary.org/obo/ONS_1000005,diet by nutritional composition,http://purl.bioontology.org/ontology/MESH/D063427||http://purl.obolibrary.org/obo/ONS_1000005,True,True,True,True,True,True,yes,diet by nutritional composition contributes to food quality.,1,,"{""related"": ""yes"", ""relationship"": ""diet by nutritional composition contributes to food quality.""}",True
MO_L_E0_D12,mesh_ons,Llama,without,1-2,http://purl.bioontology.org/ontology/MESH/D063427,Food Quality,http://purl.obolibrary.org/obo/ONS_1000021,vegan diet,http://purl.bioontology.org/ontology/MESH/D063427||http://purl.obolibrary.org/obo/ONS_1000021,True,True,True,True,True,True,yes,vegan diet is composed of food quality.,1,,"{""related"": ""yes"", ""relationship"": ""vegan diet is composed of food quality.""}",True
MO_L_E0_D12,mesh_ons,Llama,without,1-2,http://purl.bioontology.org/ontology/MESH/D063427,Food Quality,http://purl.obolibrary.org/obo/ONS_1000026,pescetarian diet,http://purl.bioontology.org/ontology/MESH/D063427||http://purl.obolibrary.org/obo/ONS_1000026,True,True,True,True,True,True,yes,pescetarian diet enhances the food quality.,1,,"{""related"": ""yes"", ""relationship"": ""pescetarian diet enhances the food quality.""}",True
MO_L_E0_D12,mesh_ons,Llama,without,1-2,http://purl.bioontology.org/ontology/MESH/D063427,Food Quality,http://purl.obolibrary.org/obo/ONS_1000028,non-pork diet,http://purl.bioontology.org/ontology/MESH/D063427||http://purl.obolibrary.org/obo/ONS_1000028,True,True,True,True,True,True,no,,1,,"{""related"": ""no"", ""relationship"": """"}",True
MO_L_E0_D12,mesh_ons,Llama,without,1-2,http://purl.bioontology.org/ontology/MESH/D063427,Food Quality,http://purl.obolibrary.org/obo/ONS_1000036,ketogenic diet,http://purl.bioontology.org/ontology/MESH/D063427||http://purl.obolibrary.org/obo/ONS_1000036,True,True,True,True,True,True,yes,ketogenic diet affects the food quality.,1,,"{""related"": ""yes"", ""relationship"": ""ketogenic diet affects the food quality.""}",True
MO_L_E0_D12,mesh_ons,Llama,without,1-2,http://purl.bioontology.org/ontology/MESH/D063427,Food Quality,http://purl.obolibrary.org/obo/ONS_1000040,"low-carbohydrate, high-protien, high fat diet",http://purl.bioontology.org/ontology/MESH/D063427||http://purl.obolibrary.org/obo/ONS_1000040,True,True,True,True,True,True,no,,1,,"{""related"": ""no"", ""relationship"": """"}",True
MO_L_E0_D12,mesh_ons,Llama,without,1-2,http://purl.bioontology.org/ontology/MESH/D063427,Food Quality,http://purl.obolibrary.org/obo/ONS_1000052,halal diet,http://purl.bioontology.org/ontology/MESH/D063427||http://purl.obolibrary.org/obo/ONS_1000052,True,True,True,True,True,True,yes,Halal diet adheres to the food quality.,1,,"{""related"": ""yes"", ""relationship"": ""Halal diet adheres to the food quality.""}",True
MO_L_E0_D12,mesh_ons,Llama,without,1-2,http://purl.bioontology.org/ontology/MESH/D063427,Food Quality,http://purl.obolibrary.org/obo/ONS_1000066,rural diet,http://purl.bioontology.org/ontology/MESH/D063427||http://purl.obolibrary.org/obo/ONS_1000066,True,True,True,True,True,True,no,,1,,"{""related"": ""no"", ""relationship"": """"}",True
MO_L_E0_D21,mesh_ons,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D005506,Food Contamination,http://purl.obolibrary.org/obo/FOODON_00001002,food product,http://purl.bioontology.org/ontology/MESH/D005506||http://purl.obolibrary.org/obo/FOODON_00001002,False,False,True,True,True,True,yes,food product are affects by food contamination.,1,prompt_echo | extra_text,"{""related"": ""yes"", ""relationship"": ""food product are affects by food contamination.""}### 

Concept 1:
concept: environmental pollution
parents: pollution
childrens: environmental outdoor pollution
synonyms: (none)
definitions: the contamination of the environment resulting from human activities.
verbalized axioms: (none)


### Concept 2:
concept: pollution source
parents:",True
MO_L_E0_D21,mesh_ons,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D005506,Food Contamination,http://purl.obolibrary.org/obo/FOODON_00004242,animal food product,http://purl.bioontology.org/ontology/MESH/D005506||http://purl.obolibrary.org/obo/FOODON_00004242,True,True,True,True,True,True,yes,animal food product can be affected by food contamination.,1,,"{""related"": ""yes"", ""relationship"": ""animal food product can be affected by food contamination.""}",True
MO_L_E0_D21,mesh_ons,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D005506,Food Contamination,http://purl.obolibrary.org/obo/ONS_1000021,vegan diet,http://purl.bioontology.org/ontology/MESH/D005506||http://purl.obolibrary.org/obo/ONS_1000021,True,True,True,True,True,True,yes,vegan diet avoid food contamination.,1,,"{""related"": ""yes"", ""relationship"": ""vegan diet avoid food contamination.""}",True
MO_L_E0_D21,mesh_ons,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D005506,Food Contamination,http://purl.obolibrary.org/obo/ONS_1000052,halal diet,http://purl.bioontology.org/ontology/MESH/D005506||http://purl.obolibrary.org/obo/ONS_1000052,True,True,True,True,True,True,yes,halal diet prevents food contamination.,1,,"{""related"": ""yes"", ""relationship"": ""halal diet prevents food contamination.""}",True
MO_L_E0_D21,mesh_ons,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D005515,Food Labeling,http://purl.obolibrary.org/obo/FOODON_00001002,food product,http://purl.bioontology.org/ontology/MESH/D005515||http://purl.obolibrary.org/obo/FOODON_00001002,True,True,True,True,True,True,yes,food product is described by food labeling.,1,,"{""related"": ""yes"", ""relationship"": ""food product is described by food labeling.""}",True
MO_L_E0_D21,mesh_ons,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D005515,Food Labeling,http://purl.obolibrary.org/obo/FOODON_00001015,plant food product,http://purl.bioontology.org/ontology/MESH/D005515||http://purl.obolibrary.org/obo/FOODON_00001015,True,True,True,True,True,True,yes,plant food product is identified by food labeling.,1,,"{""related"": ""yes"", ""relationship"": ""plant food product is identified by food labeling.""}",True
MO_L_E0_D21,mesh_ons,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D005515,Food Labeling,http://purl.obolibrary.org/obo/FOODON_00003194,vegetarian food material,http://purl.bioontology.org/ontology/MESH/D005515||http://purl.obolibrary.org/obo/FOODON_00003194,True,True,True,True,True,True,yes,vegetarian food material is identified by food labeling.,1,,"{""related"": ""yes"", ""relationship"": ""vegetarian food material is identified by food labeling.""}",True
MO_L_E0_D21,mesh_ons,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D005515,Food Labeling,http://purl.obolibrary.org/obo/FOODON_00004242,animal food product,http://purl.bioontology.org/ontology/MESH/D005515||http://purl.obolibrary.org/obo/FOODON_00004242,True,True,True,True,True,True,yes,animal food product is subject to food labeling.,1,,"{""related"": ""yes"", ""relationship"": ""animal food product is subject to food labeling.""}",True
MO_L_E0_D21,mesh_ons,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D005515,Food Labeling,http://purl.obolibrary.org/obo/ONS_1000019,diet by food organism,http://purl.bioontology.org/ontology/MESH/D005515||http://purl.obolibrary.org/obo/ONS_1000019,True,True,True,True,True,True,yes,diet by food organism is facilitated by food labeling.,1,,"{""related"": ""yes"", ""relationship"": ""diet by food organism is facilitated by food labeling.""}",True
MO_L_E0_D21,mesh_ons,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D005515,Food Labeling,http://purl.obolibrary.org/obo/ONS_1000026,pescetarian diet,http://purl.bioontology.org/ontology/MESH/D005515||http://purl.obolibrary.org/obo/ONS_1000026,True,True,True,True,True,True,yes,pescetarian diet involves food labeling about type of diet.,1,,"{""related"": ""yes"", ""relationship"": ""pescetarian diet involves food labeling about type of diet.""}",True
MO_L_E0_D21,mesh_ons,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D005515,Food Labeling,http://purl.obolibrary.org/obo/ONS_1000028,non-pork diet,http://purl.bioontology.org/ontology/MESH/D005515||http://purl.obolibrary.org/obo/ONS_1000028,True,True,True,True,True,True,no,,1,,"{""related"": ""no"", ""relationship"": """"}",True
MO_L_E0_D21,mesh_ons,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D005515,Food Labeling,http://purl.obolibrary.org/obo/ONS_1000040,"low-carbohydrate, high-protien, high fat diet",http://purl.bioontology.org/ontology/MESH/D005515||http://purl.obolibrary.org/obo/ONS_1000040,True,True,True,True,True,True,yes,"low-carbohydrate, high-protien, high fat diet uses food labeling information.",1,,"{""related"": ""yes"", ""relationship"": ""low-carbohydrate, high-protien, high fat diet uses food labeling information.""}",True
MO_L_E0_D21,mesh_ons,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D005515,Food Labeling,http://purl.obolibrary.org/obo/ONS_1000052,halal diet,http://purl.bioontology.org/ontology/MESH/D005515||http://purl.obolibrary.org/obo/ONS_1000052,True,True,True,True,True,True,no,,1,,"{""related"": ""no"", ""relationship"": """"}",True
MO_L_E0_D21,mesh_ons,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D005524,Food Technology,http://purl.obolibrary.org/obo/FOODON_00001002,food product,http://purl.bioontology.org/ontology/MESH/D005524||http://purl.obolibrary.org/obo/FOODON_00001002,True,True,True,True,True,True,yes,food product is developed by food technology.,1,,"{""related"": ""yes"", ""relationship"": ""food product is developed by food technology.""}",True
MO_L_E0_D21,mesh_ons,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D005524,Food Technology,http://purl.obolibrary.org/obo/FOODON_00001015,plant food product,http://purl.bioontology.org/ontology/MESH/D005524||http://purl.obolibrary.org/obo/FOODON_00001015,True,True,True,True,True,True,yes,plant food product applies food technology.,1,,"{""related"": ""yes"", ""relationship"": ""plant food product applies food technology.""}",True
MO_L_E0_D21,mesh_ons,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D005524,Food Technology,http://purl.obolibrary.org/obo/FOODON_00001046,animal seafood product,http://purl.bioontology.org/ontology/MESH/D005524||http://purl.obolibrary.org/obo/FOODON_00001046,True,True,True,True,True,True,yes,animal seafood product utilizes food technology.,1,,"{""related"": ""yes"", ""relationship"": ""animal seafood product utilizes food technology.""}",True
MO_L_E0_D21,mesh_ons,Llama,without,2-1,http://purl.bioontology.org/ontology/MESH/D005524,Food Technology,http://purl.obolibrary.org/obo/FOODON_00001143,fungus food product,http://purl.bioontology.org/ontology/MESH/D005524||http://purl.obolibrary.org/obo/FOODON_00001143,True,True,True,True,True,True,yes,fungus food product utilizes food technology.,1,,"{""related"": ""yes"", ""relationship"": ""fungus food product utilizes food technology.""}",True
